DATE,FXRUSD,FXRTWI,FXREUR,FXRJY,FXRUKPS,FXRSF,FXRNZD,FXRCD,FXRHKD,FXRSD,FXRMR,FXRNTD,FXRSKW,FXRIR,FXRCR,FXRSDR,FXRDEM,FXRFRF,FXRESP,FXRITL,FXRNLG,FXRBEF,FXRATS,FXRFIM,FXRPTE,FXRIEP,FXRGRD
18-May-2007,0.8209,66.8,0.6088,99.58,0.4159,1.0079,1.1275,0.9020,6.4213,1.2545,2.7921,27.40,767.05,7230,6.2993,0.5412,,,,,,,,,,,
21-May-2007,0.8230,66.8,0.6090,99.81,0.4170,1.0106,1.1262,0.8962,6.4368,1.2538,2.7916,27.46,766.25,7214,6.3068,0.5433,,,,,,,,,,,
22-May-2007,0.8217,66.8,0.6102,99.83,0.4168,1.0111,1.1278,0.8909,6.4279,1.2598,2.7868,27.46,764.22,7155,6.2895,0.5432,,,,,,,,,,,
23-May-2007,0.8218,66.8,0.6105,99.99,0.4161,1.0101,1.1304,0.8932,6.4294,1.2577,2.7838,27.45,765.14,7141,6.2915,0.5432,,,,,,,,,,,
24-May-2007,0.8228,66.8,0.6114,100.04,0.4141,1.0097,1.1310,0.8915,6.4373,1.2554,2.7864,27.40,766.36,7167,6.2971,0.5435,,,,,,,,,,,
25-May-2007,0.8199,66.6,0.6107,99.40,0.4129,1.0072,1.1295,0.8884,6.4153,1.2525,2.7791,27.25,761.48,7178,6.2746,0.5415,,,,,,,,,,,
28-May-2007,0.8192,66.5,0.6089,99.67,0.4130,1.0052,1.1276,0.8844,6.4079,1.2517,2.7759,27.15,760.83,7139,6.2657,0.5413,,,,,,,,,,,
29-May-2007,0.8174,66.4,0.6083,99.25,0.4117,1.0038,1.1257,0.8849,6.3918,1.2492,2.7681,26.97,758.22,7169,6.2522,0.5401,,,,,,,,,,,
30-May-2007,0.8188,66.6,0.6091,99.54,0.4134,1.0025,1.1247,0.8791,6.3965,1.2511,2.7860,27.00,762.02,7218,6.2616,0.5402,,,,,,,,,,,
31-May-2007,0.8244,67.0,0.6137,100.21,0.4173,1.0099,1.1276,0.8843,6.4372,1.2608,2.8058,27.19,764.88,7279,6.3044,0.5453,,,,,,,,,,,
01-Jun-2007,0.8295,67.4,0.6168,101.15,0.4191,1.0170,1.1199,0.8869,6.4816,1.2684,2.8191,27.45,769.73,7322,6.3425,0.5483,,,,,,,,,,,
04-Jun-2007,0.8333,67.6,0.6193,101.67,0.4201,1.0241,1.1178,0.8835,6.5071,1.2749,2.8299,27.50,773.43,7312,6.3736,0.5510,,,,,,,,,,,
05-Jun-2007,0.8354,67.7,0.6191,101.79,0.4193,1.0219,1.1151,0.8839,6.5221,1.2787,2.8454,27.58,774.33,7356,6.3841,0.5516,,,,,,,,,,,
06-Jun-2007,0.8436,68.3,0.6236,102.35,0.4230,1.0266,1.1184,0.8940,6.5874,1.2907,2.8805,27.86,781.98,7473,6.4436,0.5560,,,,,,,,,,,
07-Jun-2007,0.8466,68.6,0.6267,102.62,0.4246,1.0305,1.1195,0.8952,6.6134,1.2971,2.9038,27.96,784.54,7526,6.4721,0.5577,,,,,,,,,,,
08-Jun-2007,0.8424,68.5,0.6273,102.10,0.4258,1.0326,1.1178,0.8951,6.5828,1.2956,2.9109,27.82,783.22,7636,6.4531,0.5558,,,,,,,,,,,
12-Jun-2007,0.8435,68.6,0.6312,102.64,0.4275,1.0443,1.1214,0.8947,6.5909,1.2985,2.9194,27.85,783.91,7617,6.4485,0.5594,,,,,,,,,,,
13-Jun-2007,0.8412,68.6,0.6319,102.74,0.4260,1.0458,1.1207,0.8976,6.5753,1.2968,2.9185,27.78,783.49,7625,6.4160,0.5576,,,,,,,,,,,
14-Jun-2007,0.8386,68.4,0.6300,102.99,0.4253,1.0430,1.1169,0.8953,6.5542,1.2930,2.9056,27.73,780.19,7589,6.3999,0.5575,,,,,,,,,,,
15-Jun-2007,0.8368,68.3,0.6282,102.93,0.4248,1.0420,1.1138,0.8928,6.5425,1.2900,2.8947,27.72,777.93,7598,6.3817,0.5560,,,,,,,,,,,
18-Jun-2007,0.8428,68.7,0.6295,104.17,0.4259,1.0455,1.1167,0.8988,6.5900,1.2961,2.8954,27.95,782.24,7562,6.4296,0.5601,,,,,,,,,,,
19-Jun-2007,0.8437,68.7,0.6280,104.30,0.4249,1.0459,1.1167,0.9034,6.5960,1.2974,2.8994,27.96,782.66,7522,6.4312,0.5590,,,,,,,,,,,
20-Jun-2007,0.8468,68.9,0.6308,104.44,0.4259,1.0501,1.1158,0.8995,6.6197,1.3002,2.9049,28.03,785.36,7541,6.4509,0.5609,,,,,,,,,,,
21-Jun-2007,0.8458,68.8,0.6312,104.61,0.4246,1.0480,1.1079,0.9020,6.6071,1.3009,2.9138,27.87,783.89,7594,6.4452,0.5595,,,,,,,,,,,
22-Jun-2007,0.8472,69.0,0.6322,104.96,0.4249,1.0505,1.1082,0.9102,6.6186,1.3024,2.9245,27.75,787.01,7619,6.4565,0.5614,,,,,,,,,,,
25-Jun-2007,0.8488,69.0,0.6307,105.14,0.4245,1.0437,1.1077,0.9102,6.6322,1.3050,2.9377,27.79,786.71,7648,6.4680,0.5617,,,,,,,,,,,
26-Jun-2007,0.8474,68.9,0.6293,104.55,0.4241,1.0398,1.1045,0.9082,6.6207,1.3030,2.9401,27.77,784.99,7670,6.4560,0.5600,,,,,,,,,,,
27-Jun-2007,0.8412,68.4,0.6261,103.20,0.4212,1.0331,1.1018,0.9019,6.5729,1.2945,2.9337,27.57,780.51,7663,6.4059,0.5555,,,,,,,,,,,
28-Jun-2007,0.8419,68.4,0.6254,103.66,0.4208,1.0342,1.1012,0.8992,6.5790,1.2937,2.9197,27.62,780.23,7636,6.4122,0.5562,,,,,,,,,,,
29-Jun-2007,0.8487,68.9,0.6311,104.70,0.4236,1.0453,1.1025,0.8977,6.6337,1.3005,2.9293,27.86,784.84,7668,6.4642,0.5605,,,,,,,,,,,
02-Jul-2007,0.8532,69.1,0.6303,104.96,0.4244,1.0421,1.0995,0.9061,6.6694,1.3035,2.9380,27.97,787.12,7679,6.4895,0.5629,,,,,,,,,,,
03-Jul-2007,0.8567,69.2,0.6290,104.96,0.4247,1.0390,1.0959,0.9034,6.6945,1.3045,2.9473,28.07,786.66,7709,6.5070,0.5635,,,,,,,,,,,
04-Jul-2007,0.8578,69.2,0.6298,104.97,0.4248,1.0421,1.0959,0.9092,6.7005,1.3069,2.9611,28.12,788.79,7737,6.5168,0.5638,,,,,,,,,,,
05-Jul-2007,0.8581,69.3,0.6303,105.28,0.4257,1.0438,1.0972,0.9076,6.7056,1.3059,2.9656,28.15,791.00,7738,6.5204,0.5640,,,,,,,,,,,
06-Jul-2007,0.8562,69.2,0.6303,105.52,0.4261,1.0441,1.0950,0.9035,6.6930,1.3019,2.9520,28.12,787.06,7731,6.5115,0.5620,,,,,,,,,,,
09-Jul-2007,0.8591,69.4,0.6307,106.23,0.4271,1.0464,1.0997,0.8987,6.7161,1.3051,2.9557,28.17,790.93,7754,6.5322,0.5651,,,,,,,,,,,
10-Jul-2007,0.8576,69.3,0.6303,105.86,0.4259,1.0451,1.1043,0.9018,6.7029,1.3020,2.9457,28.09,788.52,7723,6.5039,0.5635,,,,,,,,,,,
11-Jul-2007,0.8607,69.2,0.6257,104.31,0.4245,1.0340,1.1106,0.9083,6.7280,1.3046,2.9698,28.18,791.20,7768,6.5116,0.5652,,,,,,,,,,,
12-Jul-2007,0.8606,69.2,0.6255,105.23,0.4235,1.0364,1.1035,0.9067,6.7268,1.3048,2.9708,28.21,790.03,7771,6.5120,0.5623,,,,,,,,,,,
13-Jul-2007,0.8671,69.7,0.6293,106.12,0.4274,1.0435,1.1077,0.9066,6.7779,1.3138,2.9867,28.41,794.87,7813,6.5620,0.5660,,,,,,,,,,,
16-Jul-2007,0.8730,70.1,0.6331,106.44,0.4288,1.0484,1.1066,0.9125,6.8268,1.3240,3.0075,28.63,801.54,7879,6.6056,0.5704,,,,,,,,,,,
17-Jul-2007,0.8738,70.2,0.6339,106.55,0.4290,1.0507,1.1038,0.9117,6.8330,1.3257,3.0111,28.69,802.37,7912,6.6090,0.5700,,,,,,,,,,,
18-Jul-2007,0.8777,70.4,0.6354,106.87,0.4275,1.0517,1.1072,0.9142,6.8641,1.3323,3.0301,28.81,804.37,7954,6.6383,0.5728,,,,,,,,,,,
19-Jul-2007,0.8776,70.4,0.6364,107.05,0.4278,1.0548,1.1089,0.9179,6.8631,1.3307,3.0214,28.80,804.01,7991,6.6377,0.5725,,,,,,,,,,,
20-Jul-2007,0.8805,70.6,0.6380,107.62,0.4297,1.0597,1.1075,0.9192,6.8857,1.3307,3.0175,28.83,805.61,7984,6.6591,0.5739,,,,,,,,,,,
23-Jul-2007,0.8827,70.6,0.6377,106.71,0.4284,1.0581,1.1021,0.9220,6.9026,1.3335,3.0157,28.95,807.80,8019,6.6799,0.5758,,,,,,,,,,,
24-Jul-2007,0.8845,70.7,0.6399,106.71,0.4285,1.0652,1.0951,0.9255,6.9184,1.3309,3.0091,28.97,808.65,8004,6.6901,0.5759,,,,,,,,,,,
25-Jul-2007,0.8867,70.8,0.6419,106.62,0.4302,1.0677,1.0984,0.9187,6.9365,1.3362,3.0261,29.07,810.00,8045,6.6992,0.5770,,,,,,,,,,,
26-Jul-2007,0.8847,70.9,0.6447,106.54,0.4315,1.0742,1.1082,0.9214,6.9214,1.3370,3.0363,29.04,812.38,8049,6.6936,0.5771,,,,,,,,,,,
27-Jul-2007,0.8707,69.8,0.6341,103.31,0.4260,1.0487,1.1156,0.9210,6.8104,1.3198,3.0165,28.59,801.83,8024,6.5841,0.5682,,,,,,,,,,,
30-Jul-2007,0.8493,68.3,0.6225,100.63,0.4198,1.0255,1.1162,0.9049,6.6448,1.2867,2.9469,27.89,784.20,7837,6.4274,0.5551,,,,,,,,,,,
31-Jul-2007,0.8572,68.8,0.6258,101.87,0.4229,1.0318,1.1176,0.9130,6.7072,1.2955,2.9615,28.14,788.15,7874,6.4888,0.5600,,,,,,,,,,,
01-Aug-2007,0.8454,68.0,0.6192,99.61,0.4180,1.0134,1.1205,0.9041,6.6179,1.2876,2.9369,27.77,781.36,7862,6.3988,0.5521,,,,,,,,,,,
02-Aug-2007,0.8545,68.7,0.6254,101.49,0.4208,1.0287,1.1180,0.9030,6.6898,1.3005,2.9681,28.10,789.81,7965,6.4733,0.5584,,,,,,,,,,,
03-Aug-2007,0.8578,68.9,0.6259,102.16,0.4213,1.0325,1.1182,0.9034,6.7155,1.3029,2.9718,28.20,791.06,7956,6.4967,0.5604,,,,,,,,,,,
07-Aug-2007,0.8586,68.9,0.6220,101.90,0.4226,1.0216,1.1229,0.9039,6.7220,1.3003,2.9753,28.24,792.19,7989,6.4957,0.5587,,,,,,,,,,,
08-Aug-2007,0.8565,68.8,0.6230,101.89,0.4237,1.0245,1.1267,0.9036,6.7057,1.2962,2.9646,28.17,791.28,7983,6.4877,0.5578,,,,,,,,,,,
09-Aug-2007,0.8660,69.5,0.6272,103.61,0.4248,1.0346,1.1269,0.9077,6.7793,1.3080,2.9907,28.47,798.88,8040,6.5489,0.5645,,,,,,,,,,,
10-Aug-2007,0.8410,67.8,0.6154,99.18,0.4163,1.0066,1.1351,0.8926,6.5764,1.2808,2.9254,27.70,782.59,7864,6.3718,0.5485,,,,,,,,,,,
13-Aug-2007,0.8485,68.3,0.6200,100.32,0.4197,1.0179,1.1421,0.8947,6.6372,1.2879,2.9485,27.98,788.47,7930,6.4340,0.5544,,,,,,,,,,,
14-Aug-2007,0.8387,67.7,0.6159,98.87,0.4170,1.0101,1.1473,0.8857,6.5602,1.2767,2.9149,27.65,782.26,7856,6.3582,0.5483,,,,,,,,,,,
15-Aug-2007,0.8287,67.1,0.6145,97.11,0.4166,1.0053,1.1558,0.8886,6.4794,1.2700,2.8934,27.36,772.70,7788,6.2840,0.5435,,,,,,,,,,,
16-Aug-2007,0.8057,65.5,0.6002,93.58,0.4060,0.9821,1.1670,0.8721,6.2969,1.2402,2.8244,26.68,761.02,7642,6.1215,0.5294,,,,,,,,,,,
17-Aug-2007,0.7810,63.3,0.5821,87.78,0.3951,0.9480,1.1657,0.8429,6.1027,1.2025,2.7472,25.83,743.32,7400,5.9395,0.5134,,,,,,,,,,,
20-Aug-2007,0.7959,64.3,0.5895,91.21,0.4011,0.9605,1.1498,0.8418,6.2196,1.2143,2.7841,26.18,750.81,7486,6.0449,0.5222,,,,,,,,,,,
21-Aug-2007,0.8043,65.0,0.5969,92.37,0.4050,0.9691,1.1530,0.8507,6.2866,1.2274,2.8145,26.47,758.74,7589,6.1046,0.5276,,,,,,,,,,,
22-Aug-2007,0.8011,64.8,0.5942,91.62,0.4039,0.9660,1.1538,0.8516,6.2541,1.2246,2.7949,26.44,755.76,7554,6.0865,0.5250,,,,,,,,,,,
23-Aug-2007,0.8150,65.8,0.6015,94.39,0.4083,0.9833,1.1443,0.8648,6.3660,1.2415,2.8325,26.85,766.75,7643,6.1822,0.5346,,,,,,,,,,,
24-Aug-2007,0.8211,66.3,0.6053,95.19,0.4100,0.9904,1.1524,0.8659,6.4129,1.2511,2.8660,27.06,773.64,7727,6.2129,0.5376,,,,,,,,,,,
27-Aug-2007,0.8325,67.0,0.6086,96.81,0.4127,1.0000,1.1469,0.8743,6.4974,1.2647,2.8959,27.44,781.13,7811,6.2957,0.5443,,,,,,,,,,,
28-Aug-2007,0.8232,66.4,0.6042,95.15,0.4105,0.9904,1.1642,0.8709,6.4236,1.2536,2.8787,27.17,774.10,7738,6.2192,0.5375,,,,,,,,,,,
29-Aug-2007,0.8077,65.2,0.5946,92.29,0.4039,0.9710,1.1684,0.8608,6.2983,1.2330,2.8306,26.73,761.54,7611,6.0989,0.5268,,,,,,,,,,,
30-Aug-2007,0.8152,65.7,0.5969,93.99,0.4047,0.9780,1.1647,0.8657,6.3604,1.2420,2.8585,26.94,766.53,7673,6.1551,0.5319,,,,,,,,,,,
31-Aug-2007,0.8214,66.2,0.6010,95.42,0.4076,0.9880,1.1656,0.8690,6.4039,1.2500,2.8761,27.14,770.80,7729,6.1978,0.5366,,,,,,,,,,,
03-Sep-2007,0.8225,66.3,0.6027,95.50,0.4075,0.9928,1.1690,0.8658,6.4110,1.2530,2.8771,27.14,771.01,7721,6.2056,0.5367,,,,,,,,,,,
04-Sep-2007,0.8268,66.7,0.6068,95.82,0.4096,0.9988,1.1744,0.8705,6.4457,1.2591,2.8992,27.33,776.20,7758,6.2423,0.5395,,,,,,,,,,,
05-Sep-2007,0.8237,66.5,0.6066,95.41,0.4100,0.9983,1.1886,0.8663,6.4192,1.2585,2.8910,27.21,772.42,7747,6.2184,0.5384,,,,,,,,,,,
06-Sep-2007,0.8233,66.4,0.6034,94.94,0.4076,0.9929,1.1934,0.8666,6.4152,1.2582,2.8901,27.20,773.41,7752,6.2102,0.5382,,,,,,,,,,,
10-Sep-2007,0.8201,65.8,0.5951,92.83,0.4040,0.9726,1.1941,0.8680,6.3808,1.2507,2.8819,27.12,770.43,7724,6.1713,0.5341,,,,,,,,,,,
11-Sep-2007,0.8270,66.4,0.5999,94.15,0.4082,0.9835,1.1884,0.8684,6.4376,1.2596,2.9084,27.35,774.65,7798,6.2215,0.5361,,,,,,,,,,,
12-Sep-2007,0.8358,66.9,0.6028,95.21,0.4108,0.9904,1.1849,0.8713,6.5080,1.2675,2.9278,27.65,779.43,7873,6.2870,0.5413,,,,,,,,,,,
13-Sep-2007,0.8392,67.1,0.6041,95.86,0.4139,0.9948,1.1831,0.8696,6.5369,1.2700,2.9301,27.76,781.55,7901,6.3047,0.5428,,,,,,,,,,,
14-Sep-2007,0.8398,67.3,0.6054,96.61,0.4159,0.9962,1.1787,0.8691,6.5426,1.2700,2.9225,27.79,781.22,7877,6.3086,0.5438,,,,,,,,,,,
17-Sep-2007,0.8439,67.6,0.6080,97.28,0.4206,1.0017,1.1816,0.8663,6.5734,1.2786,2.9423,27.94,783.10,7909,6.3496,0.5469,,,,,,,,,,,
18-Sep-2007,0.8304,66.6,0.5994,95.40,0.4174,0.9860,1.1806,0.8526,6.4696,1.2598,2.8981,27.50,772.94,7799,6.2508,0.5387,,,,,,,,,,,
19-Sep-2007,0.8524,68.1,0.6098,98.76,0.4231,1.0068,1.1677,0.8625,6.6388,1.2852,2.9446,28.22,789.88,7892,6.4045,0.5535,,,,,,,,,,,
20-Sep-2007,0.8596,68.6,0.6149,99.55,0.4298,1.0157,1.1702,0.8709,6.6921,1.2952,2.9625,28.44,793.54,7895,6.4602,0.5569,,,,,,,,,,,
21-Sep-2007,0.8692,69.1,0.6167,99.80,0.4324,1.0171,1.1673,0.8675,6.7660,1.3077,2.9935,28.72,800.27,7986,6.5232,0.5616,,,,,,,,,,,
24-Sep-2007,0.8672,68.9,0.6142,99.77,0.4275,1.0146,1.1653,0.8663,6.7456,1.3050,2.9775,28.58,798.73,7918,6.5096,0.5597,,,,,,,,,,,
25-Sep-2007,0.8657,68.8,0.6147,99.29,0.4300,1.0154,1.1684,0.8681,6.7306,1.2989,2.9728,28.53,797.35,7927,6.5040,0.5571,,,,,,,,,,,
26-Sep-2007,0.8732,69.3,0.6175,100.22,0.4328,1.0187,1.1756,0.8796,6.7825,1.3081,2.9911,28.75,804.22,7979,6.5604,0.5625,,,,,,,,,,,
27-Sep-2007,0.8783,69.8,0.6212,101.49,0.4354,1.0279,1.1733,0.8809,6.8225,1.3117,3.0027,28.88,808.69,8028,6.5988,0.5656,,,,,,,,,,,
28-Sep-2007,0.8827,70.0,0.6232,101.64,0.4367,1.0341,1.1662,0.8834,6.8487,1.3158,3.0188,28.90,809.04,8071,6.6314,0.5679,,,,,,,,,,,
02-Oct-2007,0.8860,70.0,0.6231,102.28,0.4341,1.0372,1.1630,0.8809,6.8802,1.3100,3.0106,28.86,810.07,8039,6.6503,0.5684,,,,,,,,,,,
03-Oct-2007,0.8880,70.3,0.6269,102.79,0.4352,1.0434,1.1690,0.8858,6.8892,1.3144,3.0263,28.90,813.05,8085,6.6640,0.5710,,,,,,,,,,,
04-Oct-2007,0.8811,70.0,0.6255,102.64,0.4343,1.0402,1.1715,0.8815,6.8397,1.3086,3.0182,28.72,807.79,8053,6.6135,0.5662,,,,,,,,,,,
05-Oct-2007,0.8872,70.4,0.6280,103.46,0.4354,1.0430,1.1753,0.8854,6.8833,1.3122,3.0209,28.92,812.45,8076,6.6593,0.5718,,,,,,,,,,,
08-Oct-2007,0.9030,71.5,0.6387,105.73,0.4423,1.0633,1.1785,0.8862,7.0074,1.3266,3.0578,29.35,826.29,8164,6.7784,0.5814,,,,,,,,,,,
09-Oct-2007,0.8927,70.9,0.6365,104.61,0.4390,1.0595,1.1735,0.8803,6.9278,1.3166,3.0365,29.10,819.45,8122,6.7115,0.5747,,,,,,,,,,,
10-Oct-2007,0.8987,71.3,0.6373,105.40,0.4410,1.0642,1.1783,0.8821,6.9737,1.3180,3.0408,29.30,823.25,8140,6.7527,0.5807,,,,,,,,,,,
11-Oct-2007,0.8996,71.3,0.6350,105.51,0.4410,1.0631,1.1759,0.8830,6.9759,1.3184,3.0370,29.31,825.29,8173,6.7525,0.5792,,,,,,,,,,,
12-Oct-2007,0.8984,71.1,0.6333,105.29,0.4425,1.0618,1.1675,0.8792,6.9657,1.3162,3.0299,29.27,823.79,8106,6.7425,0.5777,,,,,,,,,,,
15-Oct-2007,0.9057,71.7,0.6388,106.55,0.4451,1.0729,1.1714,0.8817,7.0214,1.3272,3.0513,29.53,830.53,8206,6.8153,0.5831,,,,,,,,,,,
16-Oct-2007,0.8998,71.3,0.6331,105.61,0.4406,1.0622,1.1798,0.8783,6.9768,1.3193,3.0449,29.38,825.43,8152,6.7672,0.5780,,,,,,,,,,,
17-Oct-2007,0.8840,70.1,0.6235,102.85,0.4351,1.0436,1.1899,0.8671,6.8535,1.2982,2.9961,28.86,812.13,8078,6.6440,0.5691,,,,,,,,,,,
18-Oct-2007,0.8934,70.7,0.6277,104.15,0.4377,1.0523,1.1880,0.8698,6.9259,1.3068,3.0134,29.15,820.23,8125,6.7112,0.5749,,,,,,,,,,,
19-Oct-2007,0.8936,70.5,0.6244,102.76,0.4362,1.0425,1.1924,0.8697,6.9262,1.3086,3.0054,29.09,817.82,8126,6.7093,0.5728,,,,,,,,,,,
22-Oct-2007,0.8882,70.1,0.6203,101.41,0.4330,1.0336,1.1927,0.8591,6.8842,1.2997,2.9977,28.94,814.88,8100,6.6712,0.5686,,,,,,,,,,,
23-Oct-2007,0.8915,70.4,0.6274,102.17,0.4379,1.0472,1.1847,0.8701,6.9097,1.3076,3.0093,29.05,818.26,8138,6.6926,0.5707,,,,,,,,,,,
24-Oct-2007,0.8974,70.8,0.6297,102.58,0.4382,1.0522,1.1949,0.8685,6.9557,1.3125,3.0254,29.21,823.41,8216,6.7249,0.5754,,,,,,,,,,,
25-Oct-2007,0.9021,71.0,0.6325,102.80,0.4409,1.0569,1.1963,0.8739,6.9921,1.3167,3.0323,29.29,827.14,8281,6.7513,0.5779,,,,,,,,,,,
26-Oct-2007,0.9119,71.7,0.6362,104.22,0.4443,1.0625,1.1912,0.8788,7.0675,1.3261,3.0544,29.55,831.93,8330,6.8279,0.5828,,,,,,,,,,,
29-Oct-2007,0.9242,72.4,0.6412,105.49,0.4498,1.0748,1.1995,0.8864,7.1633,1.3427,3.0873,29.92,840.01,8404,6.9075,0.5897,,,,,,,,,,,
30-Oct-2007,0.9165,71.9,0.6368,104.88,0.4450,1.0687,1.1957,0.8751,7.1040,1.3309,3.0683,29.70,831.17,8352,6.8504,0.5840,,,,,,,,,,,
31-Oct-2007,0.9216,72.2,0.6384,105.74,0.4455,1.0678,1.2049,0.8793,7.1428,1.3358,3.0789,29.87,830.07,8385,6.8806,0.5874,,,,,,,,,,,
01-Nov-2007,0.9305,72.9,0.6435,107.29,0.4478,1.0798,1.2067,0.8788,7.2148,1.3469,3.0995,30.11,839.96,8452,6.9344,0.5920,,,,,,,,,,,
02-Nov-2007,0.9168,71.9,0.6346,105.12,0.4409,1.0604,1.2057,0.8700,7.1160,1.3308,3.0636,29.71,831.95,8373,6.8375,0.5839,,,,,,,,,,,
05-Nov-2007,0.9204,72.1,0.6351,105.47,0.4408,1.0618,1.2044,0.8614,7.1475,1.3339,3.0797,29.80,834.43,8417,6.8600,0.5845,,,,,,,,,,,
06-Nov-2007,0.9224,72.2,0.6369,105.76,0.4430,1.0632,1.1956,0.8603,7.1624,1.3380,3.0910,29.87,837.68,8457,6.8770,0.5859,,,,,,,,,,,
07-Nov-2007,0.9376,73.0,0.6406,107.01,0.4478,1.0666,1.1918,0.8537,7.2855,1.3533,3.1236,30.35,847.03,8539,6.9776,0.5944,,,,,,,,,,,
08-Nov-2007,0.9244,72.0,0.6317,104.24,0.4403,1.0475,1.2019,0.8595,7.1787,1.3328,3.0889,29.87,839.22,8460,6.8604,0.5828,,,,,,,,,,,
09-Nov-2007,0.9285,72.1,0.6309,104.68,0.4398,1.0420,1.1924,0.8635,7.2181,1.3383,3.0845,29.93,840.76,8473,6.8821,0.5855,,,,,,,,,,,
12-Nov-2007,0.8924,69.4,0.6096,98.24,0.4294,1.0031,1.1867,0.8486,6.9472,1.2913,2.9820,28.81,812.62,8190,6.6147,0.5616,,,,,,,,,,,
13-Nov-2007,0.8891,69.3,0.6102,98.01,0.4310,1.0021,1.1798,0.8560,6.9245,1.2933,2.9829,28.74,817.31,8169,6.5993,0.5613,,,,,,,,,,,
14-Nov-2007,0.9026,70.2,0.6157,100.22,0.4345,1.0132,1.1794,0.8648,7.0278,1.3035,3.0157,29.12,824.30,8279,6.7005,0.5697,,,,,,,,,,,
15-Nov-2007,0.9001,70.1,0.6134,100.29,0.4377,1.0104,1.1771,0.8669,7.0075,1.3021,3.0261,29.07,824.45,8317,6.6877,0.5906,,,,,,,,,,,
16-Nov-2007,0.8856,69.0,0.6059,97.52,0.4334,0.9937,1.1730,0.8721,6.8938,1.2871,2.9938,28.63,814.71,8279,6.5751,0.5596,,,,,,,,,,,
19-Nov-2007,0.8932,69.6,0.6092,98.77,0.4349,0.9983,1.1760,0.8695,6.9537,1.2934,3.0070,28.90,819.38,8303,6.6333,0.5649,,,,,,,,,,,
20-Nov-2007,0.8836,68.9,0.6025,97.40,0.4311,0.9861,1.1683,0.8684,6.8753,1.2828,2.9844,28.63,817.33,8282,6.5607,0.5576,,,,,,,,,,,
21-Nov-2007,0.8867,68.8,0.5975,96.92,0.4290,0.9789,1.1669,0.8697,6.8999,1.2837,2.9931,28.67,820.55,8315,6.5747,0.5574,,,,,,,,,,,
22-Nov-2007,0.8753,68.0,0.5890,95.36,0.4237,0.9646,1.1590,0.8589,6.8095,1.2701,2.9590,28.33,817.57,8207,6.4868,0.5493,,,,,,,,,,,
23-Nov-2007,0.8736,67.7,0.5854,94.11,0.4219,0.9556,1.1599,0.8577,6.7938,1.2624,2.9471,28.26,815.70,8193,6.4632,0.5482,,,,,,,,,,,
26-Nov-2007,0.8839,68.5,0.5963,95.86,0.4283,0.9772,1.1607,0.8702,6.8726,1.2741,2.9650,28.56,819.91,8283,6.5384,0.5546,,,,,,,,,,,
27-Nov-2007,0.8786,68.1,0.5909,95.13,0.4238,0.9664,1.1582,0.8674,6.8377,1.2662,2.9581,28.41,817.19,8248,6.4904,0.5502,,,,,,,,,,,
28-Nov-2007,0.8758,68.0,0.5910,94.96,0.4237,0.9681,1.1534,0.8720,6.8192,1.2640,2.9563,28.31,815.11,8238,6.4757,0.5480,,,,,,,,,,,
29-Nov-2007,0.8830,68.6,0.5957,97.06,0.4252,0.9825,1.1460,0.8728,6.8765,1.2773,2.9779,28.54,821.37,8284,6.5214,0.5553,,,,,,,,,,,
30-Nov-2007,0.8865,68.9,0.6014,97.83,0.4297,0.9928,1.1474,0.8838,6.9045,1.2817,2.9771,28.60,819.52,8309,6.5449,0.5576,,,,,,,,,,,
03-Dec-2007,0.8797,68.6,0.5999,97.23,0.4277,0.9922,1.1540,0.8801,6.8515,1.2771,2.9545,28.41,812.67,8224,6.5133,0.5532,,,,,,,,,,,
04-Dec-2007,0.8742,68.1,0.5960,96.37,0.4236,0.9858,1.1495,0.8767,6.8090,1.2673,2.9299,28.26,807.45,8137,6.4691,0.5514,,,,,,,,,,,
05-Dec-2007,0.8706,67.7,0.5900,96.04,0.4233,0.9720,1.1443,0.8834,6.7845,1.2584,2.9100,28.14,803.61,8070,6.4324,0.5474,,,,,,,,,,,
06-Dec-2007,0.8735,68.1,0.5976,96.86,0.4301,0.9845,1.1327,0.8847,6.8101,1.2646,2.9205,28.22,805.41,8078,6.4731,0.5506,,,,,,,,,,,
07-Dec-2007,0.8774,68.4,0.6006,97.66,0.4338,0.9935,1.1291,0.8863,6.8402,1.2679,2.9242,28.35,806.68,8121,6.4938,0.5563,,,,,,,,,,,
10-Dec-2007,0.8764,68.3,0.5985,97.77,0.4314,0.9901,1.1330,0.8827,6.8324,1.2627,2.9136,28.33,808.83,8106,6.4783,0.5543,,,,,,,,,,,
11-Dec-2007,0.8886,69.1,0.6034,99.30,0.4341,1.0014,1.1340,0.8941,6.9280,1.2821,2.9466,28.74,820.98,8250,6.5595,0.5613,,,,,,,,,,,
12-Dec-2007,0.8760,68.2,0.5975,97.17,0.4300,0.9908,1.1224,0.8862,6.8307,1.2638,2.9123,28.36,809.99,8162,6.4605,0.5534,,,,,,,,,,,
13-Dec-2007,0.8827,68.7,0.5994,98.74,0.4311,1.0004,1.1236,0.8933,6.8836,1.2729,2.9248,28.56,815.75,8219,6.5055,0.5572,,,,,,,,,,,
14-Dec-2007,0.8767,68.4,0.5995,98.54,0.4299,1.0009,1.1204,0.8936,6.8353,1.2660,2.9071,28.42,814.45,8179,6.4627,0.5536,,,,,,,,,,,
