DATE,FXRUSD,FXRTWI,FXRCR,FXRJY,FXREUR,FXRSKW,FXRUKPS,FXRSD,FXRIRE,FXRTB,FXRNZD,FXRNTD,FXRMR,FXRIR,FXRVD,FXRUAED,FXRPNGK,FXRHKD,FXRCD,FXRSARD,FXRSARY,FXRSF,FXRSK,FXRPHP,FXRSDR
14-Dec-2016,0.7492,65.50,5.1734,86.35,0.7044,877.81,0.5920,1.0687,50.60,26.66,1.0388,23.79,3.3287,9952,17028,2.7514,2.3784,5.8110,0.9839,,,0.7578,,,0.5542
15-Dec-2016,0.7421,65.30,5.1455,87.14,0.7059,874.68,0.5918,1.0665,50.27,26.50,1.0448,23.67,3.3120,9920,16875,2.7254,2.3559,5.7579,0.9859,,,0.7588,,,0.5481
16-Dec-2016,0.7362,65.00,5.1150,87.02,0.7060,872.03,0.5928,1.0620,49.95,26.34,1.0475,23.50,3.2949,9883,16752,2.7037,2.3371,5.7149,0.9812,,,0.7572,,,0.5495
19-Dec-2016,0.7293,64.30,5.0646,85.55,0.6972,865.58,0.5844,1.0549,49.41,26.13,1.0451,23.32,3.2651,9759,16600,2.6784,2.3152,5.6626,0.9728,,,0.7478,,,0.5441
20-Dec-2016,0.7254,64.10,5.0423,85.26,0.6973,864.43,0.5851,1.0510,49.21,26.03,1.0471,23.23,3.2491,9717,16512,2.6640,2.3029,5.6345,0.9729,,,0.7456,,,0.5411
21-Dec-2016,0.7260,64.20,5.0455,85.30,0.6972,866.44,0.5864,1.0487,49.30,26.13,1.0478,23.24,3.2510,9781,16529,2.6662,2.3048,5.6367,0.9701,,,0.7460,,,0.5428
22-Dec-2016,0.7235,64.00,5.0265,85.07,0.6931,867.37,0.5853,1.0466,49.12,26.05,1.0482,23.20,3.2384,9722,16467,2.6571,2.2968,5.6165,0.9717,,,0.7421,,,0.5401
23-Dec-2016,0.7205,63.80,5.0075,84.61,0.6895,865.86,0.5865,1.0418,48.91,25.95,1.0433,23.17,3.2257,9704,16399,2.6460,2.2873,5.5930,0.9715,,,0.7384,,,0.5376
28-Dec-2016,0.7202,63.80,5.0089,84.75,0.6879,869.86,0.5861,1.0441,49.11,25.95,1.0409,23.27,3.2272,9690,16398,2.6449,2.2863,5.5879,0.9775,,,0.7401,,,0.5376
29-Dec-2016,0.7205,63.80,5.0108,84.10,0.6890,870.54,0.5882,1.0447,49.10,25.92,1.0389,23.29,3.2300,9708,16409,2.6460,2.2873,5.5892,0.9745,,,0.7392,,,0.5386
30-Dec-2016,0.7236,63.90,5.0286,84.47,0.6872,873.97,0.5892,1.0465,49.18,25.93,1.0397,23.34,3.2457,9725,16473,2.6574,2.2971,5.6122,0.9754,,,0.7384,,,0.5400
03-Jan-2017,0.7234,64.00,5.0308,84.87,0.6897,869.31,0.5879,1.0465,49.24,25.90,1.0373,23.30,3.2481,9748,16457,2.6567,2.2965,5.6111,0.9698,,,0.7389,,,0.5381
04-Jan-2017,0.7240,64.20,5.0351,85.43,0.6960,873.33,0.5914,1.0487,49.40,25.98,1.0479,23.36,3.2566,9752,16457,2.6589,2.2984,5.6151,0.9738,,,0.7444,,,0.5417
05-Jan-2017,0.7302,64.30,5.0557,85.00,0.6936,870.34,0.5919,1.0490,49.59,26.12,1.0443,23.36,3.2779,9754,16557,2.6817,2.3181,5.6626,0.9696,,,0.7436,,,0.5449
06-Jan-2017,0.7318,64.30,5.0604,84.85,0.6916,870.99,0.5911,1.0483,49.67,26.15,1.0436,23.37,3.2748,9762,16517,2.6875,2.3232,5.6747,0.9704,,,0.7404,,,0.5441
09-Jan-2017,0.7310,64.60,5.0682,85.89,0.6944,882.79,0.5977,1.0548,49.88,26.16,1.0509,23.52,3.2727,9784,16489,2.6846,2.3206,5.6693,0.9689,,,0.7442,,,0.5416
10-Jan-2017,0.7374,64.80,5.1065,85.14,0.6951,882.59,0.6070,1.0573,50.17,26.24,1.0488,23.55,3.2995,9830,16643,2.7081,2.3410,5.7188,0.9745,,,0.7467,,,0.5487
11-Jan-2017,0.7381,65.00,5.1112,85.68,0.6996,880.63,0.6070,1.0593,50.36,26.26,1.0556,23.56,3.3030,9826,16660,2.7107,2.3432,5.7237,0.9776,,,0.7507,,,0.5484
12-Jan-2017,0.7462,65.40,5.1571,85.54,0.7040,882.08,0.6113,1.0658,50.83,26.39,1.0546,23.69,3.3299,9921,16844,2.7404,2.3689,5.7860,0.9804,,,0.7558,,,0.5555
13-Jan-2017,0.7485,65.60,5.1643,86.04,0.7049,880.69,0.6152,1.0689,51.08,26.51,1.0508,23.64,3.3398,9969,16896,2.7489,2.3762,5.8048,0.9848,,,0.7561,,,0.5533
16-Jan-2017,0.7476,65.50,5.1537,85.32,0.7044,883.02,0.6213,1.0685,50.98,26.49,1.0531,23.67,3.3373,9986,16873,2.7456,2.3733,5.7979,0.9825,,,0.7557,,,0.5533
17-Jan-2017,0.7500,65.60,5.1681,85.41,0.7048,883.43,0.6210,1.0699,51.09,26.54,1.0517,23.69,3.3491,10020,16928,2.7544,2.3810,5.8169,0.9856,,,0.7566,,,0.5551
18-Jan-2017,0.7552,65.70,5.1819,85.37,0.7059,880.16,0.6119,1.0719,51.30,26.63,1.0483,23.80,3.3575,10071,17045,2.7735,2.3975,5.8573,0.9867,,,0.7573,,,0.5567
19-Jan-2017,0.7522,65.70,5.1614,86.13,0.7069,884.41,0.6126,1.0737,51.30,26.62,1.0532,23.77,3.3480,10051,16973,2.7625,2.3879,5.8344,0.9976,,,0.7573,,,0.5548
20-Jan-2017,0.7575,66.10,5.2043,86.92,0.7092,885.59,0.6132,1.0788,51.56,26.76,1.0512,23.85,3.3694,10135,17099,2.7819,2.4048,5.8765,1.0076,,,0.7611,,,0.5597
23-Jan-2017,0.7562,65.80,5.1785,86.02,0.7042,883.50,0.6092,1.0741,51.49,26.70,1.0514,23.77,3.3590,10108,17056,2.7771,2.4006,5.8665,1.0057,,,0.7557,,,0.5588
24-Jan-2017,0.7576,65.80,5.1933,85.59,0.7047,883.04,0.6058,1.0739,51.61,26.68,1.0474,23.74,3.3600,10090,17099,2.7823,2.4051,5.8770,1.0025,,,0.7558,,,0.5578
25-Jan-2017,0.7543,65.60,5.1889,85.67,0.7029,879.21,0.6028,1.0714,51.41,26.59,1.0411,23.61,3.3480,10061,17028,2.7702,2.3946,5.8514,0.9906,,,0.7552,,,0.5549
27-Jan-2017,0.7528,65.60,5.1823,86.51,0.7053,872.98,0.5991,1.0738,51.32,26.59,1.0386,23.71,3.3345,10057,17008,2.7647,2.3898,5.8403,0.9877,,,0.7536,,,0.5541
30-Jan-2017,0.7552,65.80,5.1988,86.48,0.7038,875.77,0.6006,1.0764,51.40,26.64,1.0395,23.77,3.3467,10074,17062,2.7735,2.3975,5.8591,0.9917,,,0.7530,,,0.5571
31-Jan-2017,0.7567,65.80,5.2091,85.93,0.7075,880.61,0.6048,1.0741,51.36,26.65,1.0379,23.76,3.3518,10095,17096,2.7790,2.4022,5.8707,0.9908,,,0.7531,,,0.5587
01-Feb-2017,0.7566,65.70,5.2084,85.66,0.7011,873.84,0.6018,1.0694,51.20,26.59,1.0409,23.58,3.3514,10106,17094,2.7786,2.4019,5.8704,0.9901,,,0.7496,,,0.5568
02-Feb-2017,0.7638,66.20,5.2580,86.17,0.7082,876.31,0.6031,1.0784,51.50,26.81,1.0470,23.79,3.3897,10210,17292,2.8051,2.4248,5.9267,0.9940,,,0.7572,,,0.5604
03-Feb-2017,0.7653,66.40,5.2580,86.47,0.7114,877.88,0.6112,1.0811,51.58,26.86,1.0518,23.75,3.3865,10221,17317,2.8106,2.4295,5.9385,0.9970,,,0.7599,,,0.5607
06-Feb-2017,0.7665,66.30,5.2574,86.26,0.7113,872.16,0.6139,1.0795,51.50,26.86,1.0476,23.70,3.3910,10216,17319,2.8150,2.4333,5.9464,0.9981,,,0.7608,,,0.5640
07-Feb-2017,0.7671,66.50,5.2744,85.88,0.7162,878.44,0.6155,1.0851,51.69,26.87,1.0430,23.79,3.4017,10220,17329,2.8172,2.4352,5.9509,1.0055,,,0.7626,,,0.5640
08-Feb-2017,0.7632,66.20,5.2537,85.71,0.7149,874.09,0.6107,1.0821,51.39,26.75,1.0461,23.72,3.3886,10173,17248,2.8029,2.4229,5.9214,1.0056,,,0.7615,,,0.5627
09-Feb-2017,0.7625,66.10,5.2371,85.51,0.7134,872.97,0.6092,1.0803,51.10,26.69,1.0590,23.65,3.3847,10144,17294,2.8003,2.4206,5.9161,1.0031,,,0.7593,,,0.5623
10-Feb-2017,0.7645,66.50,5.2582,86.92,0.7170,879.37,0.6114,1.0860,51.14,26.81,1.0628,23.75,3.3982,10177,17312,2.8076,2.4270,5.9313,1.0038,,,0.7656,,,0.5630
13-Feb-2017,0.7665,66.70,5.2766,87.27,0.7216,884.46,0.6135,1.0907,51.35,26.90,1.0640,23.77,3.4094,10217,17369,2.8150,2.4333,5.9474,1.0037,,,0.7697,,,0.5661
14-Feb-2017,0.7678,66.70,5.2808,87.09,0.7236,875.41,0.6123,1.0895,51.39,26.87,1.0689,23.62,3.4152,10231,17448,2.8197,2.4375,5.9579,1.0023,,,0.7712,,,0.5669
15-Feb-2017,0.7671,66.80,5.2669,87.76,0.7253,875.49,0.6156,1.0898,51.33,26.87,1.0706,23.58,3.4128,10226,17455,2.8172,2.4352,5.9523,1.0031,,,0.7721,,,0.5665
16-Feb-2017,0.7713,67.00,5.2908,87.82,0.7266,880.63,0.6188,1.0946,51.64,26.99,1.0675,23.76,3.4361,10280,17574,2.8326,2.4486,5.9863,1.0074,,,0.7742,,,0.5714
17-Feb-2017,0.7709,67.00,5.2935,87.37,0.7222,883.80,0.6164,1.0925,51.70,26.97,1.0695,23.73,3.4359,10277,17553,2.8311,2.4473,5.9822,1.0069,,,0.7688,,,0.5692
20-Feb-2017,0.7676,66.70,5.2709,86.75,0.7229,879.63,0.6180,1.0879,51.44,26.88,1.0694,23.64,3.4220,10251,17509,2.8190,2.4368,5.9576,1.0045,,,0.7697,,,0.5666
21-Feb-2017,0.7668,66.80,5.2803,87.14,0.7247,879.02,0.6162,1.0898,51.32,26.88,1.0717,23.64,3.4195,10256,17498,2.8161,2.4343,5.9513,1.0077,,,0.7712,,,0.5660
22-Feb-2017,0.7691,66.90,5.2906,87.24,0.7294,877.50,0.6153,1.0914,51.46,26.93,1.0734,23.68,3.4279,10273,17570,2.8245,2.4416,5.9692,1.0090,,,0.7760,,,0.5697
23-Feb-2017,0.7687,66.90,5.2877,86.99,0.7277,874.63,0.6178,1.0876,51.44,26.90,1.0667,23.66,3.4196,10269,17552,2.8231,2.4403,5.9653,1.0105,,,0.7766,,,0.5698
24-Feb-2017,0.7717,67.00,5.3015,87.06,0.7293,871.17,0.6149,1.0842,51.57,26.99,1.0679,23.68,3.4310,10290,17609,2.8341,2.4498,5.9885,1.0109,,,0.7767,,,0.5711
27-Feb-2017,0.7695,66.80,5.2912,86.36,0.7282,870.61,0.6192,1.0811,51.33,26.82,1.0685,23.59,3.4189,10270,17531,2.8260,2.4429,5.9720,1.0081,,,0.7754,,,0.5679
28-Feb-2017,0.7688,66.70,5.2811,86.54,0.7260,869.36,0.6184,1.0792,51.33,26.84,1.0690,23.60,3.4158,10258,17502,2.8234,2.4406,5.9670,1.0130,,,0.7750,,,0.5683
01-Mar-2017,0.7656,66.60,5.2652,86.96,0.7255,865.34,0.6191,1.0799,51.20,26.80,1.0718,23.59,3.4054,10230,17444,2.8117,2.4305,5.9429,1.0198,,,0.7723,,,0.5655
02-Mar-2017,0.7655,66.70,5.2692,87.27,0.7268,874.81,0.6232,1.0803,51.08,26.80,1.0730,23.59,3.4065,10229,17469,2.8113,2.4302,5.9427,1.0219,,,0.7734,,,0.5677
03-Mar-2017,0.7562,66.10,5.2170,86.28,0.7188,872.69,0.6164,1.0690,50.54,26.51,1.0749,23.45,3.3689,10113,17272,2.7771,2.4006,5.8699,1.0124,,,0.7657,,,0.5614
06-Mar-2017,0.7573,66.10,5.2217,86.24,0.7144,877.07,0.6165,1.0691,50.56,26.54,1.0802,23.47,3.3723,10120,17274,2.7812,2.4041,5.8796,1.0144,,,0.7640,,,0.5624
07-Mar-2017,0.7620,66.50,5.2594,86.82,0.7201,875.10,0.6225,1.0747,50.78,26.72,1.0879,23.52,3.3913,10170,17377,2.7984,2.4190,5.9166,1.0205,,,0.7711,,,0.5648
08-Mar-2017,0.7590,66.30,5.2379,86.31,0.7187,869.47,0.6221,1.0709,50.58,26.70,1.0907,23.43,3.3768,10124,17304,2.7874,2.4095,5.8941,1.0180,,,0.7696,,,0.5630
09-Mar-2017,0.7514,65.90,5.1990,86.04,0.7135,868.50,0.6179,1.0668,50.21,26.56,1.0890,23.32,3.3509,10049,17136,2.7595,2.3854,5.8363,1.0141,,,0.7633,,,0.5579
10-Mar-2017,0.7522,65.90,5.1983,86.76,0.7098,871.86,0.6187,1.0681,50.16,26.61,1.0887,23.42,3.3529,10073,17150,2.7625,2.3879,5.8410,1.0158,,,0.7614,,,0.5586
13-Mar-2017,0.7566,66.10,5.2259,86.77,0.7071,867.53,0.6211,1.0674,50.39,26.72,1.0899,23.40,3.3661,10106,17250,2.7786,2.4019,5.8744,1.0176,,,0.7628,,,0.5615
14-Mar-2017,0.7563,66.10,5.2316,86.89,0.7099,866.76,0.6196,1.0697,50.08,26.71,1.0926,23.39,3.3633,10104,17247,2.7775,2.4010,5.8746,1.0168,,,0.7620,,,0.5596
15-Mar-2017,0.7574,66.20,5.2367,86.93,0.7135,866.41,0.6227,1.0707,49.63,26.71,1.0915,23.38,3.3704,10126,17288,2.7816,2.4044,5.8842,1.0200,,,0.7644,,,0.5615
16-Mar-2017,0.7678,66.80,5.2936,87.08,0.7160,869.33,0.6258,1.0788,50.20,26.93,1.0987,23.53,3.4071,10242,17494,2.8197,2.4375,5.9622,1.0220,,,0.7679,,,0.5689
17-Mar-2017,0.7689,66.80,5.3068,87.20,0.7138,871.13,0.6223,1.0787,50.44,26.89,1.0991,23.54,3.4147,10257,17519,2.8238,2.4410,5.9699,1.0242,,,0.7664,,,0.5670
20-Mar-2017,0.7724,67.00,5.3329,86.91,0.7176,865.52,0.6235,1.0798,50.52,26.82,1.0964,23.53,3.4256,10291,17605,2.8366,2.4521,5.9971,1.0288,,,0.7695,,,0.5693
21-Mar-2017,0.7708,66.80,5.3237,86.85,0.7166,861.56,0.6237,1.0780,50.41,26.80,1.0950,23.46,3.4123,10266,17567,2.8308,2.4470,5.9864,1.0294,,,0.7698,,,0.5677
22-Mar-2017,0.7668,66.30,5.2767,85.61,0.7099,860.00,0.6146,1.0741,50.20,26.57,1.0890,23.36,3.3985,10223,17462,2.8161,2.4343,5.9560,1.0258,,,0.7621,,,0.5632
23-Mar-2017,0.7662,66.30,5.2780,85.28,0.7099,858.07,0.6136,1.0725,50.12,26.56,1.0874,23.36,3.3935,10214,17466,2.8139,2.4362,5.9513,1.0209,,,0.7603,,,0.5626
24-Mar-2017,0.7618,65.90,5.2517,84.82,0.7077,855.23,0.6105,1.0672,49.87,26.43,1.0867,23.22,3.3748,10155,17361,2.7977,2.4223,5.9169,1.0187,,,0.7584,,,0.5592
27-Mar-2017,0.7633,65.80,5.2457,84.28,0.7039,850.43,0.6091,1.0644,49.71,26.31,1.0833,23.11,3.3677,10161,17384,2.8032,2.4270,5.9286,1.0172,,,0.7540,,,0.5600
28-Mar-2017,0.7615,65.60,5.2406,84.20,0.7008,847.24,0.6059,1.0614,49.53,26.21,1.0815,22.98,3.3620,10136,17343,2.7966,2.4213,5.9152,1.0189,,,0.7502,,,0.5570
29-Mar-2017,0.7644,66.10,5.2688,84.98,0.7067,851.31,0.6159,1.0677,49.64,26.39,1.0906,23.10,3.3802,10181,17409,2.8073,2.4305,5.9376,1.0237,,,0.7585,,,0.5596
30-Mar-2017,0.7663,66.30,5.2822,85.29,0.7126,856.38,0.6160,1.0699,49.78,26.45,1.0910,23.24,3.3870,10205,17449,2.8142,2.4366,5.9549,1.0219,,,0.7643,,,0.5627
31-Mar-2017,0.7644,66.20,5.2734,85.67,0.7161,855.78,0.6126,1.0686,49.56,26.34,1.0950,23.22,3.3825,10185,17396,2.8073,2.4305,5.9398,1.0199,,,0.7654,,,0.5621
03-Apr-2017,0.7602,65.70,5.2356,84.66,0.7119,847.37,0.6058,1.0614,49.34,26.08,1.0871,23.06,3.3631,10127,17314,2.7918,2.4172,5.9077,1.0130,,,0.7609,,,0.5603
04-Apr-2017,0.7576,65.60,5.2177,83.75,0.7104,848.44,0.6090,1.0584,49.26,26.08,1.0849,23.05,3.3562,10094,17194,2.7823,2.4089,5.8867,1.0149,,,0.7590,,,0.5584
05-Apr-2017,0.7580,65.60,5.2208,83.94,0.7102,852.30,0.6091,1.0599,49.29,26.17,1.0871,23.03,3.3579,10103,17216,2.7838,2.4102,5.8897,1.0157,,,0.7597,,,0.5587
06-Apr-2017,0.7542,65.30,5.2032,83.26,0.7066,854.40,0.6040,1.0572,48.99,26.12,1.0811,23.00,3.3449,10057,17113,2.7698,2.3981,5.8603,1.0135,,,0.7568,,,0.5555
07-Apr-2017,0.7523,65.20,5.1899,83.08,0.7062,853.60,0.6032,1.0548,48.46,26.04,1.0786,23.03,3.3387,10027,17051,2.7628,2.3921,5.8456,1.0082,,,0.7553,,,0.5544
10-Apr-2017,0.7490,65.10,5.1732,83.48,0.7071,855.33,0.6046,1.0535,48.28,25.95,1.0786,22.96,3.3248,9977,16980,2.7507,2.3816,5.8196,1.0050,,,0.7556,,,0.5525
11-Apr-2017,0.7502,65.10,5.1791,83.05,0.7087,860.22,0.6042,1.0550,48.43,25.97,1.0791,23.00,3.3271,9967,16996,2.7551,2.3854,5.8304,0.9994,,,0.7570,,,0.5547
12-Apr-2017,0.7499,65.00,5.1709,82.12,0.7067,857.40,0.6004,1.0513,48.52,25.89,1.0793,22.95,3.3224,9966,17002,2.7540,2.3844,5.8280,0.9999,,,0.7552,,,0.5536
13-Apr-2017,0.7589,65.50,5.2198,82.74,0.7112,856.53,0.6040,1.0585,48.79,26.06,1.0845,22.96,3.3578,10061,17210,2.7871,2.4130,5.8983,1.0043,,,0.7603,,,0.5597
18-Apr-2017,0.7560,65.30,5.2082,82.47,0.7100,862.90,0.6014,1.0574,48.80,26.00,1.0782,22.99,3.3332,10055,17191,2.7764,2.4038,5.8773,1.0070,,,0.7589,,,0.5562
19-Apr-2017,0.7521,64.80,5.1775,81.74,0.7017,857.47,0.5863,1.0510,48.54,25.81,1.0688,22.89,3.3145,10001,17102,2.7621,2.3914,5.8469,1.0077,,,0.7504,,,0.5526
20-Apr-2017,0.7507,64.70,5.1698,81.75,0.6998,855.46,0.5861,1.0488,48.52,25.79,1.0660,22.84,3.3035,10005,17066,2.7569,2.3870,5.8366,1.0118,,,0.7486,,,0.5500
21-Apr-2017,0.7535,65.00,5.1849,82.39,0.7032,854.36,0.5882,1.0525,48.66,25.91,1.0755,22.84,3.3124,10035,17118,2.7672,2.3959,5.8590,1.0147,,,0.7527,,,0.5519
24-Apr-2017,0.7559,65.10,5.2051,83.30,0.6956,854.70,0.5909,1.0542,48.73,25.99,1.0745,22.87,3.3252,10069,17170,2.7760,2.4035,5.8788,1.0183,,,0.7534,,,0.5545
26-Apr-2017,0.7516,64.80,5.1748,83.73,0.6866,844.65,0.5855,1.0468,48.10,25.87,1.0858,22.54,3.2710,9980,17083,2.7603,2.3898,5.8493,1.0198,,,0.7459,,,0.5490
27-Apr-2017,0.7485,64.60,5.1626,83.26,0.6866,845.54,0.5816,1.0445,47.98,25.84,1.0829,22.54,3.2522,9957,17017,2.7489,2.3800,5.8247,1.0141,,,0.7439,,,0.5470
28-Apr-2017,0.7475,64.50,5.1530,83.10,0.6882,849.61,0.5792,1.0440,48.00,25.86,1.0868,22.60,3.2509,9963,16993,2.7452,2.3768,5.8158,1.0198,,,0.7438,,,0.5460
01-May-2017,0.7486,64.70,5.1605,83.65,0.6876,851.64,0.5800,1.0462,48.09,25.89,1.0917,22.62,3.2497,9978,17026,2.7492,2.3803,5.8221,1.0236,,,0.7458,,,0.5460
02-May-2017,0.7539,65.10,5.1990,84.44,0.6904,851.45,0.5843,1.0510,48.42,26.05,1.0904,22.61,3.2633,10034,17151,2.7687,2.3971,5.8650,1.0307,,,0.7505,,,0.5505
03-May-2017,0.7500,64.70,5.1692,84.11,0.6865,847.97,0.5812,1.0452,48.10,25.85,1.0801,22.52,3.2359,9973,17055,2.7544,2.3847,5.8356,1.0297,,,0.7436,,,0.5477
04-May-2017,0.7408,64.00,5.1093,83.56,0.6801,839.03,0.5753,1.0352,47.57,25.63,1.0786,22.32,3.2040,9870,16852,2.7206,2.3555,5.7643,1.0157,,,0.7367,,,0.5410
05-May-2017,0.7376,63.70,5.0863,82.80,0.6718,835.52,0.5709,1.0355,47.44,25.55,1.0743,22.29,3.1990,9842,16768,2.7088,2.3453,5.7407,1.0170,,,0.7283,,,0.5388
08-May-2017,0.7415,64.00,5.1175,83.64,0.6744,838.82,0.5717,1.0404,47.61,25.67,1.0700,22.34,3.2137,9873,16854,2.7232,2.3577,5.7718,1.0119,,,0.7343,,,0.5410
09-May-2017,0.7352,63.60,5.0781,83.34,0.6731,831.84,0.5676,1.0345,47.41,25.53,1.0658,22.25,3.1919,9801,16715,2.7000,2.3377,5.7229,1.0069,,,0.7344,,,0.5365
10-May-2017,0.7366,63.80,5.0867,83.84,0.6764,835.34,0.5685,1.0388,47.60,25.61,1.0661,22.30,3.2020,9836,16749,2.7052,2.3421,5.7349,1.0099,,,0.7414,,,0.5390
11-May-2017,0.7352,63.70,5.0768,83.95,0.6760,829.97,0.5681,1.0370,47.46,25.56,1.0745,22.22,3.1981,9821,16707,2.7000,2.3377,5.7250,1.0103,,,0.7414,,,0.5382
12-May-2017,0.7385,64.00,5.0961,84.02,0.6793,831.91,0.5730,1.0401,47.50,25.65,1.0786,22.28,3.2099,9850,16757,2.7121,2.3482,5.7544,1.0112,,,0.7443,,,0.5409
15-May-2017,0.7399,64.00,5.1052,83.88,0.6769,832.20,0.5733,1.0380,47.44,25.60,1.0757,22.29,3.2075,9855,16782,2.7173,2.3526,5.7612,1.0118,,,0.7408,,,0.5418
16-May-2017,0.7423,64.10,5.1158,84.25,0.6753,829.68,0.5749,1.0380,47.61,25.61,1.0770,22.34,3.2023,9876,16838,2.7261,2.3603,5.7795,1.0106,,,0.7387,,,0.5417
17-May-2017,0.7430,63.90,5.1169,83.57,0.6688,830.60,0.5743,1.0351,47.57,25.62,1.0742,22.39,3.2057,9889,16854,2.7287,2.3625,5.7863,1.0099,,,0.7305,,,0.5411
18-May-2017,0.7457,64.10,5.1392,82.96,0.6693,839.43,0.5754,1.0373,47.97,25.71,1.0759,22.55,3.2270,9947,16924,2.7386,2.3711,5.8056,1.0155,,,0.7314,,,0.5414
19-May-2017,0.7426,63.90,5.1186,82.73,0.6682,836.03,0.5733,1.0335,48.12,25.63,1.0776,22.45,3.2125,9946,16862,2.7272,2.3612,5.7799,1.0095,,,0.7280,,,0.5378
22-May-2017,0.7444,63.90,5.1289,82.99,0.6650,831.42,0.5725,1.0331,48.07,25.59,1.0732,22.31,3.2058,9903,16895,2.7338,2.3669,5.7958,1.0071,,,0.7256,,,0.5392
23-May-2017,0.7497,64.30,5.1658,83.19,0.6667,842.03,0.5770,1.0404,48.57,25.78,1.0661,22.59,3.2211,9967,17011,2.7533,2.3838,5.8374,1.0105,,,0.7293,,,0.5420
24-May-2017,0.7450,64.10,5.1348,83.40,0.6664,839.88,0.5744,1.0362,48.36,25.69,1.0647,22.51,3.2057,9922,16900,2.7360,2.3688,5.8027,1.0087,,,0.7275,,,0.5386
25-May-2017,0.7510,64.30,5.1610,83.83,0.6679,838.49,0.5780,1.0383,48.45,25.70,1.0645,22.57,3.2128,9995,17039,2.7580,2.3879,5.8495,1.0055,,,0.7300,,,0.5438
26-May-2017,0.7435,63.70,5.0993,82.85,0.6642,832.87,0.5773,1.0299,48.03,25.33,1.0584,22.42,3.1799,9886,16896,2.7305,2.3641,5.7947,1.0025,,,0.7242,,,0.5378
29-May-2017,0.7433,63.70,5.0957,82.74,0.6656,833.39,0.5793,1.0292,47.99,25.33,1.0525,22.38,3.1731,9897,16903,2.7298,2.3634,5.7934,1.0008,,,0.7250,,,0.5373
30-May-2017,0.7438,63.80,5.0991,82.50,0.6691,836.52,0.5806,1.0323,48.09,25.42,1.0547,22.40,3.1853,9919,16891,2.7316,2.3650,5.7966,1.0025,,,0.7287,,,0.5376
31-May-2017,0.7450,63.80,5.0903,82.61,0.6671,834.59,0.5821,1.0315,48.10,25.40,1.0517,22.43,3.1871,9920,16920,2.7360,2.3688,5.8045,1.0022,,,0.7270,,,0.5396
01-Jun-2017,0.7403,63.20,5.0312,82.17,0.6587,830.25,0.5756,1.0250,47.70,25.22,1.0465,22.31,3.1748,9863,16809,2.7188,2.3539,5.7675,0.9993,,,0.7174,,,0.5348
02-Jun-2017,0.7390,63.20,5.0365,82.49,0.6588,828.97,0.5739,1.0243,47.61,25.24,1.0439,22.28,3.1637,9833,16783,2.7140,2.3498,5.7581,0.9985,,,0.7176,,,0.5336
05-Jun-2017,0.7464,63.70,5.0784,82.57,0.6626,834.59,0.5798,1.0312,48.03,25.41,1.0477,22.46,3.1849,9918,16953,2.7412,2.3733,5.8155,1.0057,,,0.7198,,,0.5396
06-Jun-2017,0.7493,63.80,5.0928,82.19,0.6647,837.91,0.5796,1.0335,48.22,25.44,1.0459,22.52,3.1920,9954,17025,2.7518,2.3825,5.8396,1.0085,,,0.7220,,,0.5407
07-Jun-2017,0.7540,64.20,5.1231,82.58,0.6693,846.74,0.5840,1.0416,48.57,25.64,1.0504,22.71,3.2196,10035,17117,2.7691,2.3975,5.8768,1.0146,,,0.7263,,,0.5434
08-Jun-2017,0.7550,64.30,5.1292,82.63,0.6703,847.75,0.5827,1.0430,48.60,25.69,1.0476,22.73,3.2197,10045,17131,2.7727,2.4006,5.8863,1.0200,,,0.7281,,,0.5449
09-Jun-2017,0.7535,64.30,5.1230,83.07,0.6725,845.99,0.5934,1.0422,48.43,25.67,1.0449,22.71,3.2156,10014,17096,2.7672,2.3959,5.8750,1.0184,,,0.7296,,,0.5435
13-Jun-2017,0.7556,64.50,5.1359,83.15,0.6754,852.62,0.5967,1.0451,48.69,25.68,1.0458,22.85,3.2196,10045,17147,2.7749,2.4025,5.8923,1.0040,,,0.7329,,,0.5462
14-Jun-2017,0.7551,64.40,5.1320,83.09,0.6730,849.23,0.5924,1.0429,48.58,25.59,1.0447,22.83,3.2182,10032,17141,2.7731,2.4010,5.8886,0.9982,,,0.7312,,,0.5459
15-Jun-2017,0.7616,64.90,5.1745,83.48,0.6789,855.62,0.5976,1.0492,48.96,25.83,1.0538,23.03,3.2395,10114,17281,2.7970,2.4216,5.9393,1.0081,,,0.7394,,,0.5507
16-Jun-2017,0.7593,65.00,5.1743,84.40,0.6814,863.86,0.5946,1.0522,49.08,25.82,1.0518,23.11,3.2483,10099,17225,2.7885,2.4143,5.9225,1.0071,,,0.7406,,,0.5494
19-Jun-2017,0.7614,65.10,5.1866,84.54,0.6802,862.36,0.5962,1.0535,49.02,25.86,1.0472,23.12,3.2512,10118,17297,2.7962,2.4210,5.9375,1.0069,,,0.7418,,,0.5514
20-Jun-2017,0.7612,65.20,5.1988,84.94,0.6822,865.04,0.5976,1.0553,49.07,25.86,1.0488,23.11,3.2598,10119,17298,2.7955,2.4203,5.9365,1.0057,,,0.7419,,,0.5506
21-Jun-2017,0.7563,64.90,5.1668,84.13,0.6795,864.38,0.5991,1.0512,48.87,25.73,1.0469,23.07,3.2430,10066,17188,2.7775,2.4048,5.8994,1.0040,,,0.7373,,,0.5487
